gloss,spoken
"부서별 성과 알다 . > 부서별 성과를 알려주세요.
매일 저녁 일기 쓰다 . > 매일 저녁에 일기를 쓴다
고난 잠시 기쁨 영원하다 . > 고난은 잠시, 기쁨은 영원히
게임 환불 가능 ? > ",게임 환불 가능해?
"프로그래밍 언어 추천 하다 주다 ? > 프로그래밍 언어 추천해줄래?
학생증 잃어버리다 . > 학생증 잃어버렸어요.
장학금 신청 방법 알리다 . > 장학금 신청 방법을 알려주세요.
오늘 무슨 특별하다 일 ? > ",오늘은 무슨 특별한 일이야?
"독서모임 다양하다 책 소개 받다 . > 독서모임에서 다양한 책을 소개 받았다.
우산 챙기다 비 오다 같다 . > 우산 챙겨가, 비 올 것 같아.
저녁 별 보다 생각 잠기다 . > 저녁에 별을 보면서 생각에 잠겼다.
서울 국제 회담 열리다 . > ",서울에서 국제 회담이 열렸습니다.
"행운 스카프 선물 받다 . > 행운의 스카프를 선물 받았어
청각장애인 일상 불편 없다 도움 주다 . > 청각장애인도 일상생활에 불편함이 없도록 도와야 해요.
오늘 2023년 9월 7일이다 . > 오늘은 2023년 9월 7일이야
오늘 특별하다 일 없다 평범하다 하루 이다 . > ",오늘은 특별한 일 없이 평범한 하루였다.
"선물 인기 많다 제품 무엇 ? > 선물용으로 인기 많은 제품은 무엇이에요?
이 노래 사랑 대한 노래 이다 . > 이 노래는 사랑에 대한 노래이다.
아침 8시 5시 까지 일하다 . > 아침 8시부터 5시까지 일해
베트남 푸쿡 바다 예쁘다 . > ",베트남의 푸쿡에서는 바다가 너무 예뻤어.
"집 얼마나 걸리다 같다 ? > 집까지 얼마나 걸릴 것 같아요?
수화 배우다 싶다 시작 어떻게 좋다 ? > 수화를 배우고 싶어요. 어떻게 시작하면 좋을까요?
주차 도우미 직원 있다 ? > 주차를 도와주는 주차 직원이 있나요?
광고 많이 나오다 짜증나다 . > ",광고 너무 많이 나와서 짜증나.
"어제 친구 생일 파티 참석 하다 . > 어제는 친구의 생일파티에 참석했다.
다음 대회 언제 ? > 다음 대회는 언제인가요?
인터넷 주소 잘못 입력하다 때 리디렉션 오류 나오다 . > 인터넷 주소를 잘못 입력했을 때 리디렉션 오류가 나와요.
정오 태양 가장 높다 . > ",정오에 태양이 가장 높아
"대학 진로 어떻다 결정 ? > 대학 진로 어떻게 결정해야 해요?
환승하다 때 추가 요금 발생하다 ? > 환승할 때 추가 요금이 발생하나요?
아기 수유실 어디 있다 ? > 아기 수유실 어디에 있어?
인생 짧다 모든 것 경험하다 못하다 . > ",인생은 짧아서 모든 것을 경험할 수 없어
"출장 경비 별도 지급 받다 ? > 출장 경비는 별도로 지급받나요?
생일날 특별하다 행복하다 보내다 . > 생일날은 특별히 행복하게 보낸다.
대학원 동기 모임 가지다 . > 대학원 동기들과 함께 모임을 가질까 해요.
날씨 추우다 옷 두껍다 입다 . > ",날씨가 추워서 옷 두꺼운 거 입어요.
"라면 얼마나 맵다 ? > 라면은 얼마나 매운가요?
가스 밸브 닫다 . > 가스 밸브를 닫아주세요.
그 게임 무엇 하다 것이다 ? > 그 게임에 뭐 하는 거야?
길에서 교통사고 나다 . > ",길에서 교통사고가 났어요.
"철학 인생 의미 탐구하다 . > 철학은 인생의 의미를 탐구한다.
주말 등산 가다 . > 주말에 등산 가려고 해요.
인간 동물 함께 지구 살다 . > 인간과 동물은 함께 지구에서 살아
언니 동생 놀이동산 가다 . > ",언니와 동생이 놀이동산에 갔다.
"아이 학교 성적 좋다 . > 아이 학교 성적 좋더라고.
처방전 어디 받다 ? > 처방전을 어디서 받나요?
출석 체크 중요하다 ? > 출석 체크 중요해요?
넷플릭스 구독료 얼마 ? > ",넷플릭스 구독료 얼마야?
"불 계속 번지다 . > 불이 계속 번져요.
공항 내 약국 위치 알리다 . > 공항 내 약국 위치를 알려주세요.
너 매일 운동 ? > 너 매일 운동해?
행운 펜던트 잃어버리다 . > ",행운의 펜던트를 잃어버렸어
"정원 꽃 키우다 . > 정원에서 꽃을 키워
우체국 EMS 서비스 이용 가능 . > 우체국에서 EMS 서비스를 이용할 수 있어.
여행 가다 가장 기억 남다 무엇 ? > 여행 가서 가장 기억에 남는 것은 뭐에요?
인생 가치 직접 만들다 가다 . > ",인생의 가치는 직접 만들어가
"주말 무엇 하다 예정 ? > 주말에 뭐 할 예정이에요?
성과보고서 피드백 기다리다 . > 성과보고서의 피드백을 기다리고 있어요.
이메일 스팸으로 오다 . > 이메일이 계속 스팸으로 오는데요.
이 문제 어떻게 해결 ? > ",이 문제 해결 방법을 알려주세요.
"강아지 춥다 하다 짖다 . > 강아지는 춥다 하면 짖어
그녀 말 솔직히 상처 받다 . > 그녀의 말에는 솔직히 상처받았다.
항상 긍정 생각하다 . > 항상 긍정적으로 생각해
기억 조각 마음 따뜻하다 . > ",기억의 조각들이 마음을 따뜻하게 해.
"몇 살 ? > 몇 살이신 건가요?
나중 쇼핑 같이 가다 ? > 나중에 쇼핑 같이 갈래?
핸드폰 알람 일어나다 . > 핸드폰 알람으로 일어났어
그 책 대상 받다 . > ",그 책은 대상을 받았다.
"나 행운 하늘 아래 서다 있다 . > 나는 행운의 하늘 아래에 서 있다
행운 토큰 얻다 . > 행운의 토큰을 얻었어
워밍업 충분하다 ? > 워밍업 충분히 했나요?
오늘 할머니 생신 알다 있다 ? > ",오늘 할머니 생신이야. 기억하고 있었지?
"공항 내 ATM 어디 위치하다 ? > 공항 내 ATM은 어디에 위치해 있나요?
사진 작품 인터넷 업로드 하다 . > 사진 작품을 인터넷에 업로드했다.
주말 빨래 돌리다 . > 주말마다 빨래를 돌려
가족 같이 피크닉 가다 . > ",가족과 함께 피크닉을 갔다.
"클라우드 서비스 이전 고려 중이다 . > 클라우드 서비스로 이전 고려 중이야.
오늘 옷 예쁘다 . > 오늘 옷 예쁘다
뉴스 보다 아침 먹다 . > 뉴스를 보면서 아침식사를 했어
브라질 카니발 화려하다 . > ",브라질의 카니발은 정말 화려했어.
"택시 기사 승객 목적지 까지 모시다 일 하다 . > 택시 기사는 승객을 목적지까지 모시는 일을 한다.
저녁 같이 밥 먹다 가다 . > 저녁에 같이 밥 먹으러 가자.
뜨개질 계절 상관 없다 좋아하다 . > 뜨개질은 계절 상관없이 좋아.
나 어린이 독서 중요하다 가르치다 싶다 . > ",나는 어린이들에게 독서의 중요성을 가르치고 싶다.
"아기 위하다 서비스 있다 ? > 아기를 위한 서비스 있나요?
친구 영화 보다 가다 . > 친구와 영화를 보러 갔어
강아지 산책 좋아하다 . > 강아지는 산책 좋아해
학교 식당 메뉴 무엇 ? > ",학교 식당 메뉴 뭐에요?
"학회 참석 휴가 원하다 . > 학회 참석을 위한 휴가를 원해요.
실험 계획서 작성하다 . > 실험 계획서를 작성 중이에요.
오늘 기분 좋다 않다 집 있다 . > 오늘은 기분이 좋지 않아서 집에만 있었다.
온라인 포트폴리오 사이트 추천하다 . > ",온라인 포트폴리오 사이트 추천해주세요.
"동생 축하 공연 준비 하다 . > 동생이 생일 축하 공연을 준비했다.
카페 친구 수다 떨다 . > 카페에서 친구와 수다를 떨었어
나 좀 돕다 ? > 나 좀 도와줄래?
내일 다이어트 시작하다 있다 . > ",내일부터 다이어트 시작해야겠어.
"오늘 일요일 휴식 취하다 . > 오늘은 일요일, 휴식을 취해
우산 가져오다 . > 우산을 가져와야겠다
나 그 사건 긍정적 있다 . > 나는 그 사건에 대해 긍정적이야.
올해 마지막 달 12월이다 . > ",올해의 마지막 달은 12월이야
"공항 택시 스탠드 어디 ? > 공항 택시 스탠드는 어디에요?
학교 생일 축하 받다 . > 학교에서 생일 축하를 받았다.
방송 사고 때문 사과문 내놓다 하다 . > 방송 사고로 인해서 사과문을 내놓았대.
연봉 인상률 어떻다 되다 ? > ",연봉 인상률 어떻게 되?
"행운 의미 무엇 ? > 행운의 의미는 무엇인가요?
장애인 전용 주차구역 이용 어떻게 하다 ? > 장애인 전용 주차구역을 이용하려면 어떻게 해야하나요?
이 영화 재미있다 ? > 이 영화 재미있어?
아이 동화책 읽다 좋아하다 . > ",아이에게 동화책 읽어주면 좋아해.
"5월 마지막 주말 휴가 내다 . > 5월의 마지막 주말에 휴가를 냈어
그녀 소설 읽다 때 노트 작성 하다 . > 그녀는 소설을 읽을 때 노트를 작성한다.
선생님 설명 도움 되다 . > 선생님의 설명이 도움이 되었어.
탑승구 얼마나 걸리다 ? > ",탑승구까지 얼마나 걸려요?
"아이 동물원 가다 오다 . > 아이들과 동물원에 갔다왔어.
공원 산책하다 좋다 ? > 공원에서 산책하는 거 좋아해?
오늘 날씨 정말 좋다 . > 오늘 날씨가 정말 좋네요.
사무실 춥다 않다 ? > ",사무실이 좀 춥지 않아?
"세상 아직 알다 못하다 비밀 많다 . > 세상에는 아직 알 수 없는 비밀이 많아
아이 물어보다 질문 답 하다 어렵다 . > 아이가 물어본 질문에 답하기 어려워.
볶음 김치 매콤하다 짭짤하다 . > 볶음 김치는 매콤하고 짭짤하다.
출장 전 면회 시간 있다 ? > ",출장 전에 면회 시간이 있나요?
"수업 참여 점수 어떻다 평가 ? > 수업 참여 점수는 어떻게 평가해요?
신라 삼국 중 어느 나라 ? > 신라는 삼국 중 어느 나라였나요?
국내 대기업 해외 신규 투자 발표하다 . > 국내 대기업이 해외에 신규 투자를 발표했다.
수영부 들어가다 생각하다 중 . > ",수영부에 들어가려고 생각 중이야.
"공항 셔틀 버스 타다 곳 어디 ? > 공항 셔틀 버스 타는 곳은 어디에요?
그녀 사이 멀다 같다 . > 그녀와의 사이가 멀어진 것 같다.
행운 기다리다 마 찾다 가다 . > 행운을 기다리지 마, 알아서 찾아가
부스터 팩 구매 하다 ? > ",부스터 팩 구매했어?
"어플로 결제 가능 ? > 어플로 결제할 수 있나요?
장애인 좌석 어디 있다 ? > 장애인 좌석은 어디에 있나요?
집 읽다 않다 책 많다 . > 집에는 읽지 않은 책이 많다.
아기 애완동물 사주다 . > ",아기에게 애완동물을 사줬어.
"내일 라이브 방송 언제 시작 ? > 내일 라이브 방송 언제 시작하나?
이 노래 음악 차트 1위 하다 . > 이 노래는 음악 차트에서 1위를 했다.
다음 세트 준비 되다 ? > 다음 세트 할 준비 됐어요?
고양이 털 많이 빠지다 . > ",고양이는 털이 많이 빠져
"회의 시간 언제 ? > 회의 시간이 언제야?
행운 문 열다 . > 행운의 문을 열어
실험 필요 자료 찾다 . > 실험에 필요한 자료를 찾고 있어요.
공항 내 ATM 위치 알리다 . > ",공항 내 ATM 위치를 알려주세요.
"농장 딸기 따다 . > 농장에서는 직접 딸기를 따봤다.
이번 연구 결과 발표하다 . > 이번 연구 결과를 발표하려고 합니다.
소스 추가 주다 ? > 소스 추가해 주실래요?
채소 먹다 건강 좋다 . > ",채소를 먹으면 건강에 좋다.
"그 새로운 스포츠 가르치다 클럽 강사로 일하다 있다 . > 그는 새로운 스포츠를 가르치는 클럽에서 강사로 일하고 있다.
참치 캔 간편하다 먹다 . > 참치 캔은 간편하게 먹을 수 있다.
최근 나오다 웹툰 무엇 있다 ? > 최근에 나온 웹툰 뭐 있어?
학교 많다 학생 모이다 . > ",학교에는 많은 학생들이 모였다.
"시간 소중하다 자산이다 . > 시간은 가장 소중한 자산이야
힐링 위해 음악 작곡하다 . > 힐링을 위해 음악 작곡을 해.
아이스 아메리카노 주다 . > 아이스 아메리카노 주세요.
우리나라 수출액 사상 최고치 기록하다 . > ",우리나라의 수출액이 사상 최고치를 기록했다.
"약속 시간 늦다 않다 오다 . > 약속 시간에 늦지 않게 오세요
여기 테이크아웃 가능 ? > 여기서 테이크아웃도 가능한가요?
출장 후 휴가 쓰다 가능 ? > 출장 후 휴가를 쓸 수 있나요?
함수 최적화 하다 되다 . > ",함수 최적화해야 해.
"이 작물 언제 수확 ? > 이 작물은 언제 수확하는 건가요?
공원 개 산책 하다 . > 공원에서 개와 산책을 했다.
내일 트레이닝 주제 무엇 ? > 내일의 트레이닝 주제는 뭐야?
허브 키우다 나 휴식 있다 . > ",허브 키우는 건 내게 휴식이야.
"주말 책 고르다 . > 주말에는 읽을 책을 고른다.
사랑 인생 기적 . > 사랑은 인생의 기적이야
잠금장치 안 열리다 . > 잠금장치가 안 열려요.
새 과목 재미있다 ? > ",새로운 과목은 재미있을까요?
"공부하다 피곤하다 자다 . > 공부하다가 피곤해서 잤어요.
나 술 마시다 안되다 . > 나 술 못 마셔
팀 어떻게 나누다 좋다 ? > 팀을 어떻게 나누면 좋겠어?
가족 모두 크리스마스 선물 고르다 ? > ",가족들 모두 크리스마스 선물 골랐어?
"아이 학교 행사 참석 하다 . > 아이들과 학교 행사 참석했어.
통증 완화시키다 . > 통증을 완화시켜 주세요.
올해 성과 무엇 ? > 올해의 성과는 무엇인가요?
조깅하다 마을 돌다 . > ",조깅하면서 마을을 돌았어
"그녀 기억 아직도 나 슬프다 하다 . > 그녀의 기억은 아직도 나를 슬프게 해.
담주 축구 경기 같이 보다 가다 ? > 담주에 축구 경기 같이 보러 갈래?
세일 제품 따로 전시 되다 있다 ? > 세일하는 제품만 따로 전시되어 있나요?
엄마 내 신발 보다 ? > ","엄마, 내 신발 보셨어요?"
"토네이도 다가오다 ! > 토네이도가 다가오고 있어요!
클라우드 저장 공간 확장하다 어떻게 하다 ? > 클라우드 저장 공간을 확장하려면 어떻게 해야해요?
캐스팅 기능 사용 가능 ? > 캐스팅 기능 사용할 수 있어?
행복 작다 순간 있다 . > ",행복은 작은 순간에 있어
"보딩 시간 다가오다 . > 보딩 시간이 다가와.
예약 어떻게 하다 ? > 예약을 하려면 어떻게 해야 하나요?
쿠키 어떻게 삭제하다 ? > 쿠키를 어떻게 삭제하나요?
스케치북 그림 그리다 . > ",스케치북에 그림을 그렸다.
"고양이 동료 고양이 잘 지내다 않다 . > 고양이는 동료 고양이와 잘 지내지 않아
택시 노래 틀다 되다 ? > 택시에서 노래를 틀어도 될까요?
가격 왜 이렇게 비싸다 ? > 가격이 왜 이렇게 비싼가요?
대학원 입시 준비 어떻다 하다 ? > ",대학원 입시 준비 어떻게 해야 해요?
"가방 트렁크 넣다 . 확인하다 . > 가방을 트렁크에 넣어두었어요. 꼭 확인해주세요.
나 올해 학급 회장 있다 . > 나는 올해 학급 회장이야.
2024년 여름 여행 가다 싶다 . > 2024년 여름에 여행 가고 싶어
계산서 주다 . > ",계산서 주세요.
"성과 개선 방안 제안하다 . > 성과 개선 방안을 제안하고 싶어요.
아침 일어나다 커피 마시다 . > 아침에 일어나서 커피를 마셔요
바베큐 하다 가다 싶다 . > 바베큐를 하러 가고 싶다.
출장 가방 준비 하다 . > ",출장 가방을 준비했어요.
"탑승 전 음료 마시다 되다 ? > 탑승 전 음료를 마셔도 되나요?
이 만화 주제 어떤 사회 문제 다루다 ? > 이 만화 주제는 무슨 사회 문제를 다루나요?
집 시간 많다 독서하다 . > 집에 있는 시간이 많아져서 독서를 많이 해
이 웹사이트 접속하다 컴퓨터 느리다 . > ",이 웹사이트 접속하면 컴퓨터가 느려져요.
"지도 교수님 면담하다 . > 지도 교수님과 면담하려고 합니다.
할인 중 ! > 할인 중이에요!
치료계획 바꾸다 . > 치료계획을 바꾸고 싶어요.
여행 어디 가다 ? > ",여행 어디로 가셨나요?
"지금 몇 시간 걸리다 ? > 지금 몇 시간 정도 걸릴까요?
지하철 유실물 찾다 어떻게 하다 ? > 지하철에서 유실물을 찾으려면 어떻게 해야 하나요?
선생님 제안서 준비하다 . > 선생님께서는 제안서를 준비하셨다.
침수 심해지다 . > ",침수가 심해져요.
"무료 와이파이 사용 가능 ? > 무료 와이파이 쓸 수 있어?
언제 다시 여행 가다 가능 ? > 언제 다시 여행 갈 수 있을까?
생일 케이크 어디 사다 ? > 이 생일 케이크 어디서 사셨어요?
주차 인증 어디 받다 가능 ? > ",주차 인증은 어디서 받을 수 있나요?
"어떤 증상 병원 오다 ? > 어떤 증상으로 병원에 오셨나요?
학교 도서관 어디 ? > 학교 도서관 어디에요?
집 앞 공터 공사 소음 크다 . > 집 앞 공터에서 공사 소음이 컸다.
잠들다 전 몇 페이지 읽다 . > ",잠들기 전에 몇 페이지를 읽는다.
"수업 언제 시작하다 ? > 수업 언제 시작해?
전자책 읽다 때 백라이트 조절 하다 . > 전자책을 읽을 때는 백라이트를 조절한다.
최근 구매 제품 교환 어떻게 하다 ? > 최근 구매한 제품 교환하려면 어떻게 해야 해요?
당신 병원 어디 일하다 ? > ",당신은 어느 병원에서 일하시나요?
"퇴근 전 이것 확인하다 주다 . > 퇴근 전에 이것 좀 확인해줘.
다음 인터뷰 주제 무엇 ? > 다음 인터뷰 주제는 무엇인가요?
주말 부모님 집 가다 . > 주말에 부모님 집에 갔어요.
수하물 어느 벨트 나오다 ? > ",수하물이 어느 벨트에서 나와요?
"주말 할아버지댁 가다 ? > 주말에 할아버지댁에 갈 거야?
우리 가족 사진 같이 찍다 ! > 우리 가족 사진 같이 찍자!
수영장 아이 놀이 즐기다 보이다 . > 수영장에서 아이들이 놀이를 즐기는 모습이 보였다.
문학상 받다 작품 찾아보다 . > ",문학상을 받은 작품을 찾아본다.
"백제 수도 어디 ? > 백제의 수도는 어디였죠?
그 게임 플랫폼 무엇 이다 ? > 그 게임 플랫폼 뭐야?
이 요리 주요 재료 무엇 ? > 이 요리의 주요 재료는 뭐에요?
마을회관 지역 축제 즐기다 . > ",마을회관에서는 지역 축제를 즐겼다.
"화면 분할 보다 기능 있다 ? > 화면 분할해서 보는 기능 있어?
재진 예약 어떻게 하다 ? > 재진 예약은 어떻게 하나요?
택시비 미리 정산하다 되다 ? > 택시비는 미리 정산하면 될까요?
출장 계획 언제 ? > ",출장 계획 언제야?
"너에게 한 번 더 기회 주다 ? > 너한테 한 번 더 기회를 줬어야 했나?
올해 주요 성과 3가지 무엇 ? > 올해의 주요 성과 3가지는 뭐에요?
영수증 주다 가능 ? > 영수증을 주실 수 있나요?
책 읽다 참고문헌 체크 하다 . > ",책을 읽으면서 참고문헌을 체크한다.
"너무 바쁘다 힘들다 . > 너무 바빠서 힘들어
집 가족 보드게임 하다 . > 집에서는 가족과 보드게임을 했다.
요즘 어떻다 지내다 ? > 요즘 어떻게 지내?
저녁 식사 외식 가다 . > ",저녁식사를 위해 외식을 하러 갔다.
"포인트카드 발급 받다 있다 ? > 포인트카드 발급 받을 수 있어요?
멋지다 일 이다 ! > 멋진 일이다!
인간 사회적 동물이다 . > 인간은 사회적 동물이야
모듈화 잘 하다 유지보수 쉽다 . > ",모듈화를 잘 해야 유지보수가 쉬워.
"가족 안전 확인하다 . > 가족들의 안전을 확인해주세요.
약속 시간 지키다 . > 약속 시간을 지켜주세요
도전 성장 시작이다 . > 도전은 성장의 시작이야
파이썬 배우다 있다 . > ",파이썬을 배우고 있어.
"이동 경로 막히다 . > 이동 경로가 막혔어요.
인간 끊임없이 진화하다 있다 . > 인간은 끊임없이 진화하고 있어
식사 후 차 마시다 . > 식사 후에는 차를 마셔
선생님 학생 역사 가르치다 . > ",선생님은 학생들에게 역사를 가르친다.
"영어 수업 때 발표 하다 . > 영어 수업 때 발표를 해야 돼.
오늘 방송 무엇 하다 ? > 오늘 방송은 뭐할까?
게임 점수 어떻다 ? > 게임 점수 어땠어?
학교 식당 밥 맛있다 . > ",학교 식당의 밥이 맛있다.
"목요일 저녁 약속 있다 ? > 목요일에 저녁 약속 있어요?
도서관 자료 이용 방법 알리다 . > 도서관 자료 이용 방법 알려주세요.
헬스장 운동 후 상쾌하다 . > 헬스장에서의 운동 후에는 상쾌했다.
나 강아지 이름 뽀삐이다 . > ",나의 강아지 이름은 뽀삐야
"주말 영화 보다 가다 ? > 주말에 영화 보러 갈래?
그 책 읽다 시간 많다 투자 하다 . > 그는 책을 읽는 데 많은 시간을 투자한다.
아이 위하다 장난감 사다 . > 아이들을 위해 장난감을 샀어.
도서관 책 빌리다 . > ",도서관에서 책을 빌렸어
"아기 햇볕 타다 . > 아기가 햇볕에 탔어.
채널 멤버십 가입 생각 중 . > 채널 멤버십 가입 생각 중이야.
내일 회사 가다 되다 . > 내일 회사에 가야해
공항 가장 맛있다 음식점 추천하다 . > ",공항에서 가장 맛있는 음식점 추천해주세요.
"스택 오버플로우 해결방법 찾다 . > 스택 오버플로우에서 해결방법 찾았어.
연구실 변경 생각하다 . > 연구실 변경을 생각 중이에요.
아이 교통카드 잃어버리다 . > 아이가 교통카드 잃어버렸어.
올해 첫 눈 내리다 . > ",올해 첫 눈이 내렸다.
"미리 전화 택시 부르다 되다 ? > 미리 전화로 택시를 불러도 될까요?
유엔 대표단 북한 방문하다 . > 유엔 대표단이 북한을 방문했습니다.
휴가 때 어디 가다 좋다 ? > 휴가철에는 어디로 가는 게 좋을까?
가스 냄새 나다 ! > ",가스 냄새가 나요!
"나 행운 색 파랑이다 . > 나의 행운의 색깔은 파란색이야
약속 장소 모르다 . > 약속 장소를 모르겠어
오랜만에 할머니 방문 하다 . > 오랜만에 할머니를 방문했다.
내일 재판 나가다 ? > ",내일 재판에 나가셔야 하죠?
"3일 동안 비 오다 같다 . > 3일 동안 비가 올 것 같아
이번 주 데이트 어디 하다 ? > 이번 주에 데이트 어디서 할까?
학원 무엇 배우다 ? > 학원에서 뭘 배워요?
식당 무엇 먹다 고민이다 . > ",식당에서 뭘 먹을지 고민이야.
"친구 BBQ 파티 축하 하다 . > 친구들과 생일을 BBQ 파티로 축하했다.
네비게이션 목적지 설정하다 . > 네비게이션으로 목적지를 설정해 주세요.
지하철 지연 되다 늦다 . > 지하철이 지연되어서 늦었다.
잠깐 멈추다 . 전화 오다 . > ",잠깐만 멈춰주세요. 전화가 왔어요.
"농인 학생 특별 교육 프로그램 필요하다 . > 농인 학생들에게는 특별 교육 프로그램이 필요하다.
대학원 지원 결정 하다 . > 대학원에 지원하기로 결정했다.
이 앱 업데이트 버전 어디서 받다 있다 ? > 이 앱의 업데이트 버전이 나왔다는데 어디서 받을 수 있나요?
경제 정책 변경 발표 . > ",경제 정책 변경에 대한 발표가 있을 거야.
"오늘 시험 준비 끝 ? > 오늘 시험 준비 다 했어?
그 그룹 새로운 전략 가르치다 주다 . > 그는 그룹에 새로운 전략을 가르쳐 주었다.
전자탑승권 스캔 하다 . > 전자탑승권으로 스캔 했어.
택시 마스크 착용 필수이다 ? > ",택시에서 마스크 착용은 필수인가요?
"이번 주 실험 계획 어떻게 되다 ? > 이번 주 실험 계획 어떻게 되나요?
아이 일찍 잠들다 . > 아이가 일찍 잠들었어.
여행 언제 가다 ? > 여행 언제 갈거야?
인터넷 계약 해지하다 어떻게 하다 ? > ",인터넷 계약을 해지하려면 어떻게 해야해요?
"웹사이트 배너 광고 어떻게 등록하다 ? > 웹사이트에서 배너 광고를 어떻게 등록하나요?
너 생일 선물 무엇 받다 싶다 ? > 너의 생일 선물로 뭐 받고 싶어?
공항 내 휴대폰 충전소 위치 알리다 . > 공항 내 휴대폰 충전소 위치를 알려주세요.
이번 여름 해변 서핑 배우다 . > ",이번 여름에는 해변에서 서핑을 배울 거야.
"나 그 실망감 느끼다 . > 나는 그에게 실망감을 느꼈다.
이 만화 어린이 대상 ? > 이 만화는 어린이 대상인가요?
부작용 있다 연락하다 . > 부작용이 있으면 연락하라고 했어요.
행운 열쇠 잃어버리다 . > ",행운의 열쇠를 잃어버렸어
"프로젝트 계획서 수정 부탁 . > 프로젝트 계획서 수정 부탁해.
주말 모두 소풍 가다 어때 ? > 주말에 모두 같이 소풍 가는 거 어때?
일기 쓰다 습관 좋아지다 같다 . > 일기 쓰는 습관이 좋아진 것 같다.
경유지 시간 얼마나 있다 ? > ",경유지에서 시간 얼마나 있어?
"아기 수영장 놀다 . > 아기 수영장에서 놀았어.
오늘 날씨 맑다 따뜻하다 . > 오늘의 날씨는 맑고 따뜻했다.
요즘 테라리움 만들다 유행 있다 . > 요즘에는 테라리움 만드는 게 유행이야.
오늘 행운 날 같다 . > ",오늘은 행운의 날이 될 것 같아
"테이블 정리하다 . > 테이블 정리 좀 해주세요.
메모리 누수 문제 해결 하다 . > 메모리 누수 문제를 해결했어.
결제 카드 현금 둘다 가능 ? > 결제는 카드와 현금 둘 다 가능한가요?
연봉 인상률 얼마나 되다 ? > ",연봉 인상률은 얼마나 되나요?
"나 새로운 기술 가르치다 세미나 개최하다 . > 나는 새로운 기술을 가르치는 세미나를 개최했다.
이 작품 누가 쓰다 ? > 이 작품은 누가 쓴 건가요?
부서 이동 요청서 내다 . > 부서 이동 요청서 내야 돼.
VPN 어떻게 설정하다 ? > ",VPN을 어떻게 설정하나요?
"월급 언제 들어오다 ? > 월급 언제 들어와?
겨울 되다 눈 오다 . > 겨울이 되면 눈이 와
생일 선물 기프트카드 받다 . > 생일 선물로 기프트 카드를 받았다.
주가 급등 . > ",주가가 급등했어.
"나 해산물 알러지 있다 . > 저는 해산물 알러지가 있어.
점심 무엇 먹다 ? > 점심에 뭐 먹을까요?
공항 내 놀이터 위치 알리다 . > 공항 내 놀이터 위치를 알려주세요.
내일 무엇 하다 ? > ",내일은 뭐할까?
"나 학생 공정하다 경쟁 중요하다 가르치다 노력하다 . > 나는 학생들에게 공정한 경쟁의 중요성을 가르치려고 노력한다.
캠핑 준비물 무엇 ? > 캠핑 갈 때 필요한 준비물 뭐에요?
생일 때마다 사진 찍다 추억 남기다 . > 생일마다 사진을 찍어 추억을 남긴다.
우리 환경 보호 노력하다 되다 . > ",우리는 환경 보호를 위해 노력해야 해
"가을 단풍 붉다 물들다 . > 가을에는 단풍이 붉게 물들어
이번 주 중간고사 있다 수업 없다 . > 이번 주에는 중간고사가 있어서 수업이 없어.
학생증 할인 받다 가능 ? > 학생증으로 할인 받을 수 있어요?
내년 예산안 발표 . > ",내년 예산안이 발표됐다.
"매일 아침 명상하다 . > 매일 아침에 명상을 해
우체국 아침 9시 열다 . > 우체국은 아침 9시에 문을 연다.
아기 콧물 나오다 걱정 하다 . > 아기가 콧물이 나와 걱정이야.
그 연예인 이 방송 자주 출연 하다 . > ",그 연예인은 이 방송에 자주 출연해.
"옛날 이야기 모으다 책 발견 하다 . > 옛날 이야기를 모아놓은 책을 발견했다.
어머니 생일날 집 초대 하다 . > 어머니가 생일날 집으로 초대하셨다.
동생 나 장난감 빌리다 하다 . > 동생이 나보고 장난감 빌려줘라고 했어.
행운 동전 주우다 . > ",행운의 동전을 주웠어
"동생 내 옷 또 입다 . > 동생이 내 옷 또 입었어.
생일 파티 초대 기쁘다 . > 생일 파티에 초대받아 기뻤다.
심야 택시요금 어떻게 되다 ? > 심야 택시요금은 어떻게 되나요?
나중 보다 . > ",나중에 보자
"항공사 카운터 할인 쿠폰 받다 있다 ? > 항공사 카운터에서 할인 쿠폰을 받을 수 있나요?
그 영화 나 생각 좋다 않다 . > 그 영화에 대한 나의 생각은 좋지 않아.
수업 준비 잘하다 ? > 수업 준비 잘 했어요?
마술 배우다 재미 있다 . > ",마술 배우는 건 재미있어.
"학비 얼마 ? > 학비는 얼마에요?
그것 정말 믿다 수 없다 일 이다 . > 그것은 정말 믿을 수 없는 일이었다.
배틀로얄 장르 좋아하다 ? > 배틀로얄 장르 좋아해?
휴가 어디 가다 계획 이다 ? > ",휴가 어디로 갈 계획이야?
"사람 모이다 . > 사람들이 모여들고 있어요.
사진 그 순간 기억 하다 . > 사진으로 그 순간을 기억한다.
이 프로그램 매주 보다 . > 이 프로그램 매주 봐야해.
택시 안 핸드폰 놓다 내리다 . > ",택시 안에 핸드폰을 놓고 내렸어요.
"월요일 사장님 오다 . > 월요일에 사장님이 오신다.
행운 별 보다 ? > 행운의 별을 봤어?
인간 지식 통하다 성장하다 . > 인간은 지식을 통해 성장해
팀 달성률 높다 . > ",팀의 달성률이 높아요.
