gloss,spoken
나 사랑 불행,내 사랑은 불행하다
친구 딸 닮다,내 친구가 딸을 닮았어
나 가능 곳 무엇,내가 할 수 있는 곳이 뭐가 있을까
상황 고장 안되다,상황 인식이 안되네요.
나중 붓다 귀엽다,나중에 살이 오르니 귀여워 보인다
고양이 미치다 병 물다,광견병에 걸린 고양이에게 물렸어요.
여기 곳 서대문구 홍제동 한양 빌딩 집 위 곳 사람 추락 목적 서다,여기 서대문구 홍제동 한양빌딩인데 옥상에서 사람이 떨어지려고해요.
제주 홍보 무엇 곳 ?,제주 홍보관은 무엇입니까?
기분춥기분다기분 기분끄기분다기분,기분 좀 꺼주세요.
얼마 전 저기,얼마 못가서 내려주세요.
캐리어 주사위 곳 어디 ?,캐리어 주사위를 재는 곳은 어디인가요?
태어나다 남자 생일 잊다,아들의 생일을 잊었다
매일 경제 운동 계획 만들다,매일 경제 운동하기로 계획하였다
말 무엇,무슨 말해
제주 홍보 어느 시간 ?,제주 홍보관은 언제입니까?
누가 정도 협박 가지다,어떤 사람이 정도로 위협하고 있어요.
자신 너무 넓다 혼자 밤 무섭다,자신이 혼자 쓰기에 너무 넓어서 밤에는 무섭다
나 병원 불,우리 병원에 불이 났어요.
도망 전 차내리다,도망 못가서 내려주세요.
잘 도,잘 도해
애인 하다 위하다 명동 가다,애인을 하러 명동에 갔다
차 저기 곳 다음 도착 내리다 ?,차서 지나서 내려드릴까요?
따뜻하다 다가오다 소풍 보다 원하다,봄이 오면 소풍보고 싶어
집 신 손,집에 발이 났어요.
학교 목적 가다 길 방법 ?,학교로 가려면 어떻게 가나요?
둘 팀 원인 헤어지다,두 사람은 팀차이로 헤어졌다
정신 끄다 ?,정신을 꺼드릴까요?
아빠 로봇 데려가다 박물관 가다,아빠는 로봇을 박물관에 데리고 갔다
시작 확인 맞다 ?,시작 해드릴까요?
살다 중에 사람 살다 안되다,살아갈때 쉽게 살으면 안돼
아기 젖병 곳 무엇 ?,유아 수유실은 무엇에 있습니까?
가방 비행기 안 가지다 수송 최고 가능 몇 ?,기내 수하물의 수송 한도는 몇 Kg인가요?
지금 곳 ?,지금은 어디에 있습니까?
서비스 하다 원하다 돈 얼마,서비스를 하고 싶은데 가격이 얼마나 되나요
옷 잃어버리다 보관 곳곳 ?,"옷을 잃어버렸는데, 분실물은 어디서 찾나요?"
뜻 공부 저기,과학 단지 안으로 가주세요.
짐 무게 초과 추가 돈주다 누구 곳 ?,수하물 추가요금은 누구서 내나요?
무덤 장소 내리다 가다,묘지로 가주세요.
롯데월드 하다 목적 지하철 번호 ?,롯데월드로 하려면 몇 호선을 타야하나요?
배고프다 맛 없다,배고파서 맛이 없다
가방 맡기다 이용 최고 가능 몇 ?,위탁 수하물의 이용 한도는 몇 Kg인가요?
누나 먹 심부름 시키다 시장 보내다,누나가 먹을 시장에 심부름을 보냈다
지갑 찾다 실종,지갑을 분실하였습니다.
웃음 실종 잃어버리다 ?,웃음을 잃어버리셨나요?
책임 일 복수 힘들다,역할을 동시에 하려니 힘들다
요즘 희다 보석 얼굴 좋다,요즘 은 얼굴이 좋아보인다
다르다 수류탄 여러 가지,다른 무기를 주세요.
아버지 자녀 독하다 키우다,우리 아버지는 자식들을 엄하게 키우셨다
준비,준비 준비!
택시 전 곳 저기 차내리다,택시정류장 못가서 내려주세요.
사랑 무엇 ?,사랑은 어디에 있나요?
일 끝 하다 원하다,일을 빨리 끝내고 하고 싶어
카페 곳 이것 곳 ?,커피숍은 이곳에 있습니까?
망치 이용 떡 만들다 먹다 끝,망치로 떡을 만들어 먹었다
얼굴 모습 깨끗하다,표정이 정말 맑다
마음 -때 기분 좋다,마음이 불면 기분이 좋다
미안 정보 집다 없다,정보를 집을 수 없습니다.
시간 다음 곳 저기 내리다,시간 지나서 내려주세요.
여행 보험 가입 나 ?,여행자보험을 가입하고 싶은데 나서 하면 되나요?
보다 곳 맞다 ?,보는 곳이 맞나요?
개 꼬리 꼬리다귀 삼키다,강아지가 꼬리를 삼켰어요.
뒤 도착,뒤로 가주세요.
대답 가능 ?,대답 할 수 있을까요?
이용 전 버스 곳 차내리다,이용 전 버스정류장 앞에 세워주세요.
아기 유모차 빌리다 그 곳 ?,유모차 대여소가 저기에 있습니까?
아기 유모차 빌리다 곳 여기 ?,유모차 대여소가 여기에 있습니까?
코 차 찾다 실종 ?,커피를 분실하셨나요?
집 가다 글자 쓰다 계시다 아니다,집에 와보니 글씨가 안 계셨다
언니 몸 너무 작다,언니는 몸이 유난히 작다
참 정직 무엇 ?,진실은 어디에 있나요?
사람 아프다 원인 모두 귀찮다,사람이 아파서 다 귀찮다
동생 문 살 끼다,동생이 문틈에 살이 끼었어요.
친구 만나다 예의 말하다 필요,친구 앞에선 예의있게 말해야 한다
너 저기 새끼 친하다 ?,너 그 새끼와 친해?
밤 되다 세상 노랗다 변하다,밤이 되면 온 세상이 노랗다
공항 방문 유리,김포공항을 이용해 주셔서 유리합니다.
아래 보다,아래를 보고 있다
돈 되다 ?,돈도 되나요?
눈 나쁘다,눈나빠
착하다 곰 화 더 무섭다,온순한 곰이 화를 내면 더 무섭다
얼마 저기 곳 다음 차내리다 ?,얼마 지나서 내려드릴까요?
사정 까닭 있다,사연이 있습니다.
컴퓨터 잃어버리다 실종,컴퓨터를 분실하였습니다.
공장 안 강아지 방치 두다,공장 안에 강아지가 방치되어있어요.
나 가족 행복 되다,우리 가족은 행복하게 되고 있다
맛 나쁘다,맛은 나쁘다
나 옛 과거 오빠 만나다 기쁘다,나는 옛날에 오빠를 만나서 기뻤다
나 이거 다르다,나는 이거와 다르다
지금 카드 조종 가능 ?,지금 카드를 조종할 수 있나요?
시간 곳 다음 보다 도착 내리다,시간 지나서 내려주세요.
고개 단말기터치 다시 해보다,고개를 다시 대세요.
도시 가운데 전 저기 차내리다,시내정류장 못가서 내려주세요.
핸드폰 충전 시간 ?,휴대폰을 충전할 수 있는 시간이 어디입니까?
동생 문 용 끼다,동생이 문틈에 용이 끼었어요.
택시 전 곳 저기 도착 내리다,택시정류장 못가서 내려주세요.
돈 차 트렁크열다 나르다,트렁크에 돈을 넣겠습니다.
집 주인 물건 무겁다 깔리다,주인이 무거운 물건에 깔렸어요.
음악 만들다 중에,음악을 만들고 있어
감사 잘 하다,어머나 고마워요 잘 하겠습니다
공항 방문 귀하다 무겁다,김포공항을 이용해 주셔서 중요합니다.
물건 잃어버리다 검사 두다 무엇 ?,유실물 센터는 무엇에 있습니까?
선생님 모두 뜨겁다 마음 가르치다 열심히,선생님이 모두에게 열정으로 가르치고 있다
시간 흔들리다,시간이 흔들려요.
소 돼지 키우다 검사 이야기 어디 곳 ?,축산관계자 이야기는 어디서 하나요?
탑 ?,탑에서 내려드릴까요?
땅 차두다 ?,땅에서 내려드릴까요?
나 말 무섭다,나는 말이 무섭다
배 속 아이 낳다 그렇다면 행복 고생 더 2배,태아를 낳으면 행복과 고생은 두배이다
자극 받다 미안,자극 받았다면 미안해
시간 곳 다음 여기 ?,시간 지나서 내려드릴까요?
장사 불량 죽다 ?,장사가 안되나요?
가다 반갑다,가서 반가워
말 1시,1시에 말합니다.
설명 사용 안되다 고장 ?,설명이 안되나요?
서 곳 차내리다,서쪽으로 가주세요.
물건 잃어버리다 검사 두다 무엇 곳 ?,유실물 센터는 무엇에 있습니까?
남자 여자 예의 법 방법 가르치다 주다,남자는 여자에게 도덕을 가르쳤다
건강 위하다 집중 필요,건강을 위해 집중해야 한다
항상 만나다 원하다,항상 만나고 싶어
가방 짐들다 이용 최고 가능 몇 ?,위탁 수하물의 이용 한도는 몇 Kg인가요?
항공 짐 검사 두다 이것 곳 곳 ?,수하물보관소가 이곳에 있습니까?
쌍둥이 얻다 그렇다면 행복 고생 더 2배,쌍둥이를 얻으면 행복과 고생은 두배이다
일 있다 ?,일이 있으세요?
지금 만나다 ?,여기서 만나시겠습니까?
여행 당 가입 곳 어디 ?,여행자당을 가입하고 싶은데 어디서 하면 되나요?
소원 등록 불량 사용 안되다 ?,지원이 안되나요?
나 집 소 오늘 아침 받다,우리 집 소가 오늘 아침 송아지를 받았다
발 손목 인대 상처,발목 인대를 다친 것 같아요.
나 땅 불,우리 땅에 불이 났어요.
몸 넓이 작다,몸집이 작다
공중 차내리다 오케이 ?,공중에서 내려드릴까요?
시험 관련 기쁘다 불면증,시험에 관련된 것이 기뻐서 잠이 오지 않는다
생각 천천히,천천히 생각해주세요.
쪽 목적 가다 ?,김포쪽으로 갈까요?
어머니 방학 때 아들 시골 보내다,어머니는 방학이면 아들을 시골에 보냈다
군인 나라 지키다 위하다 사명 맡기다,군인들은 사명을 다해 조국을 지켰다
저기 사람 하다 싫다,그 사람은 하기 싫어
시작 다시 ?,다시 시작해드릴까요?
사랑 사라지다 실종 ?,사랑을 잃어버리셨나요?
뜻 공부 가다,과학 단지 안으로 가주세요.
미래 말하다 하지마,앞으로 말하지마
어느 곳 명동 지하철 ?,어디가 명동역인가요?
정신 잃어버리다,정신을 잃어버렸습니다.
착하다 사람 상처 더 무섭다,온순한 사람이 상처를 내면 더 무섭다
영화 하다,영화를 하다
책임 일 취소 가능 ?,임무를 취소 할 수 있을까요?
태양 곳 어디 ?,태양은 어디에 있습니까?
말 가능 ?,말 할 수 있을까요?
잊다 기억,잊어서 기억해
그것 같다 대답 -면 감사,그렇게 대답해줘서 고마워
머리카락 더럽다 심하다 빨래,머리카락이 너무 더러워서 빨았어
핸드폰 잃어버리다 실종 ?,핸드폰을 분실하셨나요?
재미 보다,재미를 보다
집 곳 무엇 ?,집이 어디에 있나요?
학생 맡다 무엇 준비,학생은 준비를 해야한다
도중 싸움 경찰 부르다 부탁,도중에 싸움이 났어요. 경찰을 불러주세요.
친구 없다 실종 ?,친구를 잃어버리셨나요?
피 흐르다 깨끗하다 피 흐르다 시원하다,깨끗한 피를 마셨더니 상쾌하다
수류탄 여러 가지 사라지다 실종 ?,무기를 분실하셨나요?
의미 찾다 실종 ?,의미를 잃어버리셨나요?
정차 곳 다음 여기,정차정류장 지나서 내려주세요.
도깨비 깊다 지하 차두다 ?,지옥에서 내려드릴까요?
불행 기억 없다 없다 새롭다 시작,불행했던 기억은 사라지고 다시 시작해봅시다
대머리 아들 턱 수염 나다,대머리가 된 아들의 턱에 수염이 나기 시작했다
사춘기 아들 몸 수염 나다,사춘기가 된 아들의 몸에 수염이 나기 시작했다
지구 힘 보다 찾다,저 중력 표시를 따라가면 됩니다.
태양 길 곳 ?,태양은 어디에 있나요?
중앙 전 곳 저기 도착 차내리다,중앙정류장 못가서 내려주세요.
지하철 식 안내하다 ?,지하철 갈아타는 식으로 안내해드릴까요?
얼마 전 내리다,얼마 못가서 내려주세요.
친구 놀다 저녁 들다,친구들과 놀다보니 어느새 저녁이 다 들었다
불투명 변하다 투명,불투명한 일은 없다
안심 고장 잘 안되다,안심이 안되네요.
캐리어 무게 무엇 곳 ?,캐리어 무게를 재는 곳은 무엇인가요?
준비 고장,준비가 안되네요.
세금 공짜 인터넷 신고 받아오다 곳 어느 시간 ?,면세품 인도장은 언제에 있습니까?
바람 문 틈 핸드폰 떨어지다,바람 틈 사이로 휴대폰이 떨어졌습니다.
촬영 ?,촬영은 어디서 하나요?
돕다 말,조언을 주세요.
물건 잃어버리다 검사 두다 곳 무엇 ?,유실물 센터는 무엇에 있습니까?
미용 보다 중에,미용을 보고 있어
나 대하여 사정 까닭 무엇 궁금하다,나에 대한 사연이 궁금하다
일 모임 없다 실종,일부를 분실하였습니다.
수영 장소 ㅎ 주위 깨끗하다 아니다,수영장 환경이 깨끗하지 않아
항공 목욕 이것 곳 ?,공항 내 샤워실이 이곳에 있나요?
여행 보험 가입 그 곳 곳 ?,여행자보험을 가입하고 싶은데 저기서 하면 되나요?
개 들다 슬프다,강아지가 들어서 슬펐다
시내 버스 전 곳 저기 내리다,시내버스정류장 못가서 내려주세요.
표 직접 누르다 나 ?,셀프체크인은 나서 가능한가요?
기억 사라지다 실종,기억을 잃어버렸습니다.
친구 실종,친구를 잃어버렸습니다.
물건 검사 두다 여기 ?,코인로커가 여기에 있습니까?
엄마 잔소리 때문에 사랑 별로,엄마가 잔소리해서 사랑이 별로야
학교 곳 가다 방법 ?,학교로 가려면 어떻게 가나요?
밤 저기 다음 곳,밤 지나서 내려주세요.
잎 산 항공 장소 가다 방법 ?,울산공항으로 어떻게 가나요?
표현 불량 안되다,표현이 안되네요.
가깝다 곳 동물 만나다 공격,근처에서 야생동물을 만났어요. 저를 공격할 것 같아요.
호흡 지키다 철저하다 중요,생명을 지키는 것은 중요하다
코 차 없다 잃어버리다 ?,커피를 분실하셨나요?
여행 모임 가입 어디 곳 ?,여행자모임을 가입하고 싶은데 어디서 하면 되나요?
누가 문 엄지손가락,어떤 사람이 문을 맞았어요.
학교 집 나가다 되다 ?,학교에 외출할 수 있나요?
지금 까지 놀다 오늘 사랑 시작,그 동안 놀았으니 다시 사랑을 시작해야겠다
의식 사라지다 실종,의식을 잃어버렸습니다.
심장 느낌 시원,심장이 시원하다
휴식 시간 알려받다,휴식 시간 좀 알려주세요.
비행기 안 담배 피자 가지다 가능 ?,피자를 기내에 가져갈 수 있나요?
차 저기 곳 다음 내리다 ?,차서 지나서 내려드릴까요?
인사 확인 맞다 ?,인사 해드릴까요?
중 사이 곳 전 보다 도착 내리다,중간정류장 못가서 내려주세요.
귀 위쪼이다 아프다,귀가 꼬이듯 아픕니다.
보물 곳곳 도움받다,보물 찾는 것 좀 도와주세요.
사춘기 아들 턱 빛 나다,사춘기가 된 아들의 턱에 빛이 나기 시작했다
택시 일반 만원,일반 요금은 만원입니다.
용 타다,용을 타다
길 미래 보다 찾다 가능 ?,미래를 보고 찾아갈 수 있나요?
지금 해방 해라,지금부터 해방해라
서로 학년 다르다 싸우다 많다,학년이 달라서 많이 싸웠다
앞 내리다 오케이,앞으로 가주세요.
추가 느리다 부탁,추가를 천천히 해주시기 바랍니다.
친구 오다 기다리다 되다,친구가 오기를 기다려야 한다
나무 빽빽하다 저기 곳 다음 도착 차내리다,숲 지나서 내려주세요.
감사 냄새 기체 전하다 위하다 편지 쓰다,고마운 향을 담아 편지를 준비했다
친구 딸 받다,내 친구가 딸을 받았어
집 만나다 예의 말하다 필요,집 앞에선 예의있게 말해야 한다
남편 높다 추락 물 흐르다 피흐르다,남편이 높은데서 떨어져서 강에서 피나요.
무릎 몸 모양 상처,무릎 자세를 다친 것 같아요.
돈 얼마 맞다 갚다 납부,요금 보상해주세요.
중 사이 전 곳 저기 도착 차내리다,중간정류장 못가서 내려주세요.
반지 보다 원보다 돈 얼마,반지를 보고 싶은데 가격이 얼마나 되나요
누가 거리 곳 물 울다 머리 흐르다,어떤 사람이 길거리에서 눈물를 많이 흘리고 있어요.
웃음 없다 잃어버리다,웃음을 잃어버렸습니다.
남자 다음 궁금 물어보다,그의 다음은 어떤지 물어보았다
방 낯선 넘어오다,방에 모르는 사람이 침입했어요.
일 끝 병원 가다,일을 끝내고 병원에 갔어
중앙 전 저기 곳 도착 내리다,중앙정류장 못가서 내려주세요.
몸 힘들다 정신 편하다,몸은 힘들지만 정신을 편하다
보물 곳 ?,보물은 어디에 있습니까?
딸 여행 다니다 -중,딸이 여행을 다니고 있어
휴식 늦다,제가 휴식시간에 늦었습니다.
아기 기타 빌리다 곳 ?,기타 대여소가 어디에 있습니까?
집중 사용 잘 안되다,집중이 안되네요.
자동 문열다 출입 싶다 신고 곳 여기 ?,자동출입신고를 하려고 하는데 여기서 하나요?
여자 얼굴 처음 아니다 그렇지만 귀엽다,그녀는 그렇게 처음은 아니지만 귀여웠다
눈 도둑 넘어오다,눈에 도둑이 들어왔어요.
캐리어 무게 분 ?,캐리어 무게를 재는 분은 어디인가요?
핸드폰 저축 두다 곳 ?,휴대폰을 저장할 수 있는 곳이 어디입니까?
나 집 소 오늘 아침 쫓다,우리 집 소가 오늘 아침 송아지를 쫓았다
중 사이 전 저기 곳 내리다,중간정류장 못가서 내려주세요.
연습 ?,연습은 어디서 하나요?
지갑 사라지다 실종,지갑을 잃어버렸습니다.
유리 거울을 보기 벽 넘어지다,거울 벽이 무너질려고 해요.
뇌 딸 낳다,내 뇌가 딸을 낳았어
홍수 집 속 채우다,홍수가 나서 집이 속에 잠기고 있어요.
밤 곳 다음 도착 차내리다 ?,밤 지나서 내려드릴까요?
지갑 잃어버리다,지갑을 잃어버렸습니다.
방해 사용 불가능,방해가 안되네요.
아래 집 열,아랫집에 열이 났어요.
언어 사용 안되다 고장,언어 인식이 안되네요.
사랑 곳 길 ?,사랑은 어디에 있나요?
공격 확인 맞다 ?,공격 맞으시죠?
나 집 소 오늘 희다 보석 낳다,우리 집 소가 오늘 은 송아지를 낳았다
구경 여행 안 가다,관광 단지 안으로 가주세요.
아기 기타 빌리다 어디 곳 ?,기타 대여소가 어디에 있습니까?
지하철 문 더미 물건 떨어지다,지하철 더미 사이로 물건이 떨어졌습니다.
태양 곳곳 ?,태양은 어디에 있나요?
상봉 지하철 9호 갈아타다 방법 ?,상봉터미널에서 9호선으로 갈아타려면 어디로 가야하나요?
도움 불량 안되다,도움이 안되네요.
누가 시계 지숫자 협박 가지다,어떤 사람이 시로 위협하고 있어요.
도착 일 딱 ?,제일에 도착하나요?
그녀 위하다 준비 끝,그녀를 위해 준비했어
향하다 곳 맞다 ?,향하는 곳이 맞나요?
나 말 믿다 아니다 왜,왜 내말을 믿지 않아
적 두 가지 적이 겹치다 바쁘다,적이 많아서 너무 바쁘다
자동 문열다 채팅 싶다 신고 어디 곳 ?,자동채팅신고를 하려고 하는데 어디서 하나요?
산 동물 만나다 말,산에서 야생동물을 만났어요. 저를 말할 것 같아요.
어린이집 집중 되다 ?,어린이집에 집중할 수 있나요?
가슴 따뜻하다 기분 좋다,가슴이 너무 따뜻해서 기분이 좋다
지구 어디 길 ?,지구는 어디에 있나요?
위로 이유 같다,위로할 이유가 있을것 같아
나 대전 떨다 -중,나는 대전에 떨고 있어
사랑 대하여 생각,사랑에 대하여 생각하다
생명 몸 사용 안되다 고장,생체 인식이 안되네요.
택시 어느 시간 ?,택시 승강장은 언제에 있습니까?
찾다 목적 학교 가다,찾기 위해 학교에 갔다
수류탄 여러 가지 잃어버리다,무기를 잃어버렸습니다.
사슴 하다 빠르다,사슴이 하면 빠르다
밖 가다 짐 맡다 부탁,밖에 다녀올테니 잠깐 짐 좀 맡아주세요
지갑 찾다 실종 ?,지갑을 분실하셨나요?
짐 무게 초과 금지 돈주다 어디 ?,수하물 금지요금은 어디서 내나요?
놀다 물건 만들다 놀다,장난감을 만들고 놀다
하늘 뜨다 마음 편하다,하늘을 뜨면 마음이 편하다
운영 너무 힘들다,운영이 너무 힘들다
아기 임시 빌리다 곳 어디 ?,임시 대여소가 어디에 있습니까?
지방 버스 곳 무엇 ?,시외버스 승강장은 무엇에 있습니까?
지구 곳곳 ?,지구는 어디에 있나요?
나 다음 가다 때 택시 타다 괜찮다,저는 다음에 갈때 택시를 타면 돼요
새벽 제사,차례입니다.
문제 있다,문제가 있습니다.
쌀 이용 일본 국수 만들다 먹다 끝,쌀로 우동을 만들어 먹었다
너무 기쁘다 날 흘리다,너무 기뻐서 날이 흘렀다
아버지 갑자기 쓰러지다,아버지가 갑자기 쓰러지셨어요
나 먼저 가다 사랑,나 먼저 갈게 사랑해
설명 무게 어디 ?,설명 무게를 재는 곳은 어디인가요?
성 차내리다 ?,성에서 내려드릴까요?
예전 시절 모두 기억,오래전의 시절을 기억하다
소매 날다 없다 잃어버리다 ?,날개를 잃어버리셨나요?
놀다 물건 들다 놀다,장난감을 들고 놀다
집 택시 거리 1시간,집까지 택시를 타면 1시간이다
엄마 예 듣다 짜증,엄마한테 예를 들었더니 짜증나
아이 데려가다 걷다,아이를 데리고 산책하다
구경 여행 저기 가다,관광 단지 안으로 가주세요.
무릎 다리 상처,무릎 다리를 다친 것 같아요.
화 아프다 일어서다 불가능,화가 아파서 일어날 수 없어요.
불,불났습니다.
고시 합격 기쁘다 불면증,고시에 합격된 것이 기뻐서 잠이 오지 않는다
집 여러 가지 저기 곳 ?,건물 단지 안으로 들어갈까요?
겨울 끝 밤 빨리 다가오다,겨울이 끝나면 밤이 온다
학생 공부 갖다 아니다 놀다 뿐,그 아이는 공부를 갖지 않고 놀기만 한다
여자 나 친하다 애,그녀는 나와 아주 친한 애야
이익 손해 안되다 죽다,이해가 안되네요.
기억 모두 먹다 부탁,그 기억들은 깨끗이 먹어라
한달 누적사용 비율 보다 원하다,정기권 사용 비율을 알고 싶습니다.
차례 부서 보다 마음 편하다,항목을 보면 마음이 편하다
시간 다음 도착 내리다 ?,시간 지나서 내려드릴까요?
말 편하다 생각 하지마,쉽게 말 할 생각하지 마라
오늘 사랑 깨지다 사랑 부탁,오늘 헤어졌는데 사랑해줘
지문 고장 안되다 ?,지문 인식이 안되나요?
공중 오케이 ?,공중에서 내려드릴까요?
시간 저기 곳 다음 차내리다 ?,시간 지나서 내려드릴까요?
언어 불량 안되다,언어 인식이 안되네요.
살다 무엇,뭘살아
차 맡기다 누구 ?,주차대행한 차는 누구에서 찾습니까?
생애 기록 미리 돈주다 가능 ?,전기요금을 정산할 수 있나요?
기분 -때 기분 좋다,기분이 불면 기분이 좋다
마음 실종 ?,마음을 잃어버리셨나요?
모두 헤어지다 슬프다,모두와 헤어지게 되어 슬펐다
북 부 곳 맞다 ?,북부정류장에서 내려드릴까요?
비밀 문열다 출입 싶다 신고 곳 어디 ?,비밀출입신고를 하려고 하는데 어디서 하나요?
사람 각각 모습 다르다,사람들은 각각 모습이 다르다
짐 무게 초과 처리 돈주다 어디 ?,수하물 처리요금은 어디서 내나요?
학교 만나다 예의 말하다 필요,학교 앞에선 예의있게 말해야 한다
롯데월드 향하다 목적 지하철 번호 ?,롯데월드로 향하려면 몇 호선을 타야하나요?
상자 안 강아지 방치 두다,상자 안에 강아지가 방치되어있어요.
사랑 편하다 생각 하지마,쉽게 사랑 할 생각하지 마라
길 찾다 실종 ?,길을 잃어버리셨나요?
지금 없다 ?,지금은 없으세요?
너 너 피 귀잡다 같다,너랑 너는 혈액형이 똑같다
매일 나오다 너무 귀찮다,매일 나오는게 귀찮다
방 저기 곳 ?,방 안으로 들어갈까요?
여자 아기 자다 얼굴 보다 행복 정리 끝,그녀는 잠든 아이의 얼굴을 보고 행복한 마무리를 지었다
학교 곳 가다 무엇 ?,학교로 가려면 어떻게 가나요?
서울 길 곳 ?,서울 시내로 가는 길 승강장은 어디에 있습니까?
이익 손해 고장 ?,이해가 안되나요?
지나다 때 싸움 경찰 부르다 부탁,지난번에 싸움이 났어요. 경찰을 불러주세요.
얼마 다음 도착 내리다 ?,얼마 지나서 내려드릴까요?
근육 움직이다 근육 마르다 가능,근육을 자주 움직여야 살이 빠진다
너 잇다,널 잇을게
뜻 있다 말하다 해보다,무슨 뜻 있어 말해봐
핸드폰 구경 어디 ?,휴대폰을 구경할 수 있는 곳이 어디입니까?
손 들다 보이다 쏘다,꼼짝말고 손들어 보이면 쏜다
아버지 감기 전염 같다,아버지한테 감기 옮은 것 같다
요즘 일 사람 모두 바쁘다 살다 중에,현대 노동자들은 바쁘게 산다
이제 먹다,이제 먹자
언니 사랑 잊다,언니의 사랑을 잊었다
남편 약 마시다 때문에 고생,남편이 약을 마시기 때문에 힘들다
길 실종 잃어버리다,길을 잃어버렸습니다.
캐리어 수 어디 곳 ?,캐리어 수를 재는 곳은 어디인가요?
주차 2번 이것 곳 곳 ?,제2 주차장은 이곳에 있습니까?
서울 길 방법 ?,서울로 가려면 어떻게 가나요?
모임 끝 아이 헤어지다 섭섭,모임이 끝나고 아이들과 헤어지고 섭섭하다
장사 하다 원하다 돈 얼마,장사를 하고 싶은데 가격이 얼마나 되나요
고속도로 차 갑자기 멈추다,고속도로에서 차가 갑자기 멈췄어요.
사춘기 아들 가슴 수염 나다,사춘기가 된 아들의 가슴에 수염이 나기 시작했다
지금 뒤 해보다,가기전에 먼저 뒤로 물어보자
수업 연습,수업 연습했어
사람 동생 돌보다 모습 어른 같다,그 사람은 조숙해서 동생을 돌보는 품이 어른같다
빠지다 우물 만들다,함정을 짜다
더럽다 빨리 죽다,더러우니까 빨리 죽어
웃다 수단 정하다 귀엽다,샐쭉 웃는 법이 귀엽다
운명 곳 ?,운명은 어디에 있습니까?
밤 저기 다음 곳 ?,밤 지나서 내려드릴까요?
시내 버스 곳 저기 다음 도착 차내리다 ?,시내버스정류장 지나서 내려드릴까요?
사거리 전 의 곳 차내리다,사거리 전 의정류장 앞에 세워주세요.
길 지도 갖다 찾다 가능 ?,지도를 갖고 찾아갈 수 있나요?
설명 불량 잘 안되다,설명이 안되네요.
현기증 무엇 하다,현기증나면 뭐하지
항공 쉬다 서비스 무엇 ?,항공사 라운지는 무엇에 있습니까?
정신 없다 실종,정신을 잃어버렸습니다.
50분 이나,50분 이나 소요됩니다.
아기 데려가다 걷다,아기를 데리고 산책하다
밤 곳 다음 도착 내리다,밤 지나서 내려주세요.
오늘 길 무엇 ?,오늘은 어디에 있나요?
미래 아이 가르치다 고민 많다,앞으로 아이들을 어떻게 가르쳐야 할지 난감하다
사거리 전 종료 곳 차내리다,사거리 전 종료정류장 앞에 세워주세요.
여행 팀 가입 어디 ?,여행자팀을 가입하고 싶은데 어디서 하면 되나요?
자동 문열다 다시 재활 싶다 신고 곳 ?,자동재생신고를 하려고 하는데 어디서 하나요?
언어 사용 불가능 안되다,언어 인식이 안되네요.
기본 미리 돈주다 가능 ?,기본요금을 정산할 수 있나요?
바람 다음 도착 내리다 ?,바람 지나서 내려드릴까요?
언니 말 불 같다 화 많다,언니는 말이 불같다
물건 검사 두다 여기 곳 ?,코인로커가 여기에 있습니까?
이야기 느리다 부탁,이야기를 천천히 해주시기 바랍니다.
몸 힘들다 세상 편하다,몸은 힘들지만 세상을 편하다
배고프다 수단 정하다 없다,배고파서 법이 없다
친구 사라지다 실종 ?,친구를 잃어버리셨나요?
나 사랑 자녀 있다,나에게는 사랑과 자식들이 있다
남 지역 곳 내리다 맞다,남부정류장에서 내려주세요.
통신 미리 돈주다 가능 ?,통신요금을 정산할 수 있나요?
포기 보람 크다 그렇지만 참다 필요,포기하고 싶은 보람이 크지만 참아야 한다
주차 1번 이것 곳 ?,제1 주차장은 이곳에 있습니까?
미안 정보 얻다 없다,정보를 얻을 수 없습니다.
심장 어렵다,심장이 어려워요
약속 끝 일 오늘 시작,약속했던 일을 실천했다
항공 짐 맡기다 이것 곳 ?,수하물보관소가 이곳에 있습니까?
착하다 사람 배 더 무섭다,온순한 사람이 배를 내면 더 무섭다
사람 모두 잊다 부탁,그 사람들은 깨끗이 잊어라
소화 고장 ?,소화가 안되나요?
너 -보다 더 잘하다 소심,너보다 잘해서 의기소침해졌다
답 없다,답이 없습니다.
소 돼지 키우다 검사 얘기 곳 ?,축산관계자 얘기는 어디서 하나요?
학교 목적 가다 무엇 ?,학교로 가려면 어떻게 가나요?
고속버스 전 저기 곳 내리다,고속버스정류장 못가서 내려주세요.
고양이 곳 무엇 ?,고양이는 어디에 있나요?
방 안 곳 ?,방 안으로 들어갈까요?
이익 손해 고장 잘 안되다,이해이 안되네요.
밤 -때 기분 좋다,밤이 불면 기분이 좋다
추가 가다,추가로 들어가주세요.
서울역 올라가다 목적 지하철 번호 ?,서울역에 올라가려면 몇 호선을 타야하나요?
울다 하지마 친하다,울지 말고 친하게 지내
너 -보다 아이 더 마르다,너보다 그 아이가 더 말랐어
웃음 실종,웃음을 잃어버렸습니다.
언니 아기 뽑다 4,언니가 아이 넷을 뽑았다
아기 중앙 빌리다 어디 ?,중앙 대여소가 어디에 있습니까?
길 막다 어렵다,길막기가 어렵다
좋다 향 심하다 아니다 괜찮다,향기가 깊지 않으니까 괜찮아
